Timestamp,ActionMode,px,py,pz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,px_ref,py_ref,pz_ref,roll_ref,pitch_ref,yaw_ref,vx_ref,vy_ref,vz_ref,wx_ref,wy_ref,wz_ref,lyapunov_energy,motor_power,motor_energy_consumption
0.0,0,46.0,-3.431534136705272e-12,0.29996082186698914,0.0,0.0,0.0,1.2667268622923444e-10,6.851382655659322e-11,-0.019620005041360855,-4.1574604869865084e-10,1.7079390124408178e-09,-4.598844915992828e-10,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0747867651027545,1.803350567817688,0.0,0.0
0.020000001415610313,0,46.00018310546875,2.017048427660484e-05,0.29782241582870483,1.239776611328125e-05,-0.0006248950958251953,0.0001163482666015625,0.026620138436555862,0.004396677482873201,-0.16218024492263794,-0.14065292477607727,-0.22156892716884613,0.024428142234683037,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07701943924969945,1.946777582168579,245.7095947265625,0.0
0.04000000283122063,0,46.00099182128906,0.00012201299978187308,0.29431620240211487,-0.0057985782623291016,-0.00034546852111816406,0.001651763916015625,0.0465928316116333,0.0025899612810462713,-0.1617804318666458,-0.14496557414531708,0.19182756543159485,0.10395697504281998,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07947964084883277,1.7361161708831787,967.9760131835938,2.457096121180143
0.06000000610947609,0,46.00223922729492,6.2317849369719625e-06,0.2916267216205597,-0.008594751358032227,0.003958940505981445,0.00433659553527832,0.07212734967470169,-0.0052308328449726105,-0.12204013019800186,-0.09168186783790588,0.2028140127658844,0.13702687621116638,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08207851511501758,1.4999570846557617,689.0097045898438,14.593953059334638
0.07999997586011887,0,46.004005432128906,-0.00022042561613488942,0.28937432169914246,-0.010040521621704102,0.0068323612213134766,0.007417917251586914,0.09867401421070099,-0.01083654910326004,-0.10259439051151276,-0.05643560737371445,0.12109939754009247,0.13656988739967346,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08481227867659578,1.1952447891235352,650.84228515625,31.163812953080253
0.09999994188547134,0,46.0062370300293,-0.0005634434055536985,0.2874327003955841,-0.011146783828735352,0.008069753646850586,0.009953022003173828,0.1176416277885437,-0.018011609092354774,-0.08581186830997467,-0.0577111653983593,0.06291122734546661,0.1008085161447525,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08768676518021737,1.0203595161437988,625.47021484375,44.56231258571046
0.11999990791082382,0,46.008766174316406,-0.0009983006166294217,0.2858717739582062,-0.01224064826965332,0.008699655532836914,0.011629343032836914,0.129909485578537,-0.023129966109991074,-0.06590861082077026,-0.051286160945892334,0.04705643653869629,0.04356854036450386,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09071048066490736,0.9414945840835571,620.2470092773438,57.3254159045768
0.13999992609024048,0,46.011478424072266,-0.0014801949728280306,0.28489699959754944,-0.01327824592590332,0.009593725204467773,0.011740446090698242,0.13808657228946686,-0.02656267210841179,-0.02438368834555149,-0.044134557247161865,0.06664755195379257,-0.030400913208723068,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09389334044963825,0.9471877217292786,782.853759765625,69.78256698438594
0.15999996662139893,0,46.01432800292969,-0.001964941853657365,0.2851112186908722,-0.014098405838012695,0.011371135711669922,0.010271072387695312,0.14483720064163208,-0.02787286415696144,0.03609059378504753,-0.029345324262976646,0.09561551362276077,-0.10183544456958771,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09724639083413232,1.0262181758880615,753.14306640625,83.81358742859237
0.18000000715255737,0,46.0173225402832,-0.00241109449416399,0.28659147024154663,-0.014425516128540039,0.014052867889404297,0.007399559020996094,0.15022413432598114,-0.026907093822956085,0.09308008849620819,-0.009317186661064625,0.12767936289310455,-0.16227847337722778,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.10078178287514841,1.1708862781524658,660.301025390625,99.17358681817649
