Timestamp,ActionMode,Lyapunov_energy,px,py,pz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,px_ref,py_ref,pz_ref,roll_ref,pitch_ref,yaw_ref,vx_ref,vy_ref,vz_ref,wx_ref,wy_ref,wz_ref
0.0,0,1.8033095598220825,46.0,2.578919933507451e-12,0.29996079206466675,-2.384185791015625e-07,0.0,0.0,2.4787486299637784e-11,7.350443864684308e-11,-0.019620001316070557,-6.21937212841317e-09,-2.8610229740877458e-09,1.076842018332691e-10,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07472086531736201
0.020000001415610313,0,1.7766671180725098,46.00020217895508,-1.9359969883225858e-05,0.2978343069553375,-0.0005552768707275391,-0.00047707557678222656,5.221366882324219e-05,0.028860818594694138,-0.001271910616196692,-0.16044333577156067,-0.047608546912670135,-0.15739597380161285,0.0022485926747322083,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.07700296557337011
0.04000000283122063,0,1.5186080932617188,46.00114440917969,-0.0002488555037416518,0.2943698465824127,-0.002916574478149414,-0.00016999244689941406,0.0004324913024902344,0.06120234355330467,-0.023280572146177292,-0.17046158015727997,-0.07178027927875519,0.12847362458705902,0.0036111827939748764,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0794723204092196
0.06000000610947609,0,1.2416067123413086,46.00282287597656,-0.0009997054003179073,0.2912455201148987,-0.0030443668365478516,0.0026578903198242188,0.0005254745483398438,0.10031893104314804,-0.04587245732545853,-0.13983173668384552,0.04930603504180908,0.14766456186771393,-0.005673402454704046,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08207439846504003
0.07999997586011887,0,1.0076954364776611,46.005306243896484,-0.002140154130756855,0.28872355818748474,-0.0010597705841064453,0.0047495365142822266,0.0003540515899658203,0.13876330852508545,-0.06455125659704208,-0.10948393493890762,0.10286731272935867,0.10692334920167923,-0.029755741357803345,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0848096450599493
0.09999994188547134,0,0.8510192632675171,46.008487701416016,-0.0035926143173128366,0.2867841422557831,0.0015308856964111328,0.00598597526550293,-0.0003101825714111328,0.17007622122764587,-0.078622967004776,-0.07997213304042816,0.11796428263187408,0.07590582966804504,-0.05337536334991455,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.08768493728933488
0.11999990791082382,0,0.7847323417663574,46.01219177246094,-0.005291617009788752,0.28543877601623535,0.004225015640258789,0.007136344909667969,-0.0014955997467041016,0.19314329326152802,-0.09111572057008743,-0.051528479903936386,0.1219545230269432,0.08325651288032532,-0.07962255924940109,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09070913872406446
0.13999992609024048,0,0.7758944034576416,46.016273498535156,-0.0072137475945055485,0.2847226858139038,0.0066525936126708984,0.008978843688964844,-0.003278017044067383,0.2096385657787323,-0.10097559541463852,-0.020741712301969528,0.10737434774637222,0.11593696475028992,-0.1038210391998291,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09389231402987833
0.15999996662139893,0,0.8402547836303711,46.02062225341797,-0.00929816160351038,0.28469908237457275,0.008968114852905273,0.011950016021728516,-0.0056154727935791016,0.22231736779212952,-0.1073671206831932,0.012330370023846626,0.10869753360748291,0.1614045649766922,-0.12505406141281128,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.09724558085525173
0.18000000715255737,0,0.9738879799842834,46.025169372558594,-0.011482778936624527,0.2853887677192688,0.012038469314575195,0.016137361526489258,-0.008442163467407227,0.23200708627700806,-0.11058029532432556,0.04552944004535675,0.12710511684417725,0.2057015746831894,-0.14489829540252686,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.10078112783713168
0.20000004768371582,0,1.089166283607483,46.0298957824707,-0.013725429773330688,0.28668907284736633,0.015584230422973633,0.021210670471191406,-0.01166844367980957,0.2401779145002365,-0.11174829304218292,0.07192321866750717,0.12730711698532104,0.22868779301643372,-0.16097041964530945,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.10451229329008897
0.22000008821487427,0,1.1229575872421265,46.03478240966797,-0.01599554531276226,0.2883414924144745,0.01840043067932129,0.026483535766601562,-0.015207529067993164,0.24816365540027618,-0.11146658658981323,0.08347506076097488,0.08774151653051376,0.22538155317306519,-0.17582882940769196,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.10845367574692044
0.24000012874603271,0,1.0597727298736572,46.039852142333984,-0.018261045217514038,0.29002898931503296,0.019750118255615234,0.031214475631713867,-0.01894211769104004,0.25808411836624146,-0.10980575531721115,0.08254559338092804,0.029733631759881973,0.18824875354766846,-0.18306538462638855,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.11262126811343208
0.26000016927719116,0,0.9806956052780151,46.04517364501953,-0.020514866337180138,0.29147541522979736,0.019086599349975586,0.03484392166137695,-0.022742509841918945,0.2716430127620697,-0.1088666021823883,0.07019742578268051,-0.0492919385433197,0.1378106027841568,-0.190543994307518,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.11703261396010099
0.2800002098083496,0,0.8142161965370178,46.05064392089844,-0.02265199087560177,0.2920776605606079,0.015807628631591797,0.03688764572143555,-0.025171518325805664,0.27751031517982483,-0.09844817966222763,-0.05715205520391464,-0.30642032623291016,0.07161171734333038,0.02344483509659767,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1217069872007442
0.30000025033950806,0,2.847442388534546,46.05586242675781,-0.02433844842016697,0.29154813289642334,0.008829832077026367,0.04412031173706055,-0.02599358558654785,0.24927547574043274,-0.06662347167730331,0.008522436022758484,-0.3886515498161316,0.5818706154823303,-0.11282070726156235,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.12666559783682424
0.3200002908706665,0,2.050809621810913,46.0609130859375,-0.025496508926153183,0.29174989461898804,0.002337932586669922,0.05440640449523926,-0.02759575843811035,0.25194141268730164,-0.045719269663095474,0.018807800486683846,-0.2428586333990097,0.4564390182495117,-0.031923163682222366,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.13193182745932078
0.34000033140182495,0,1.6067814826965332,46.06602096557617,-0.02633468061685562,0.2920018434524536,-0.00013756752014160156,0.06238508224487305,-0.027520418167114258,0.2541930377483368,-0.02922380529344082,0.025940749794244766,-0.10573308169841766,0.36027926206588745,0.047961682081222534,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1375314991277818
0.3600003719329834,0,1.487044334411621,46.0711669921875,-0.026928899809718132,0.2923671305179596,0.0004718303680419922,0.06900405883789062,-0.02600407600402832,0.2548947036266327,-0.017372313886880875,0.03512671962380409,-0.008369140326976776,0.3007681369781494,0.11106210947036743,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.14349318723548815
